response_id,prolific_pid,start_date,end_date,duration_s,assigned_condition,endorser_gender,endorser_id,endorser_slider_q1,endorser_slider_q2,display_strength_q1,display_strength_q2,q2_variance_delta,trust_d1,trust_d2,trust_change,abs_change,q1_pair_id,q2_pair_id,q1_category,q2_category,q1_truth,q1_selected,q1_correct,q1_bonus,rt_d1,rt_d2,rt_outcome,gender_cond,accuracy_cond,strength_cond,outcome,cq1_correct,cq2_correct,cq3_correct,cq4_correct,cq5_correct,cq_score,cq_score_qualtrics,cq_perfect,manip_response,manip_correct,manip_missing,participant_gender,age,race,best_participant,changer,female_endorser,success,strong,trust_d1_centered,age_centered
R_1F3vgJNeW9uVHdn,63e54d97fa5c58916e667110,2026-03-28T19:36:15Z,2026-03-28T19:43:01Z,406.0,M_incorrect_strong,Male,62877d5f6a054e53313ac916,97.0,99.0,85.0,90.0,5.0,85.0,100.0,15.0,15.0,man_vs_man,split_unknowns,ManVsMan_Awins,SplitUnknowns_ManWins,A,B,0,0.08,25.589,13.326,7.128,M,incorrect,strong,Failure,1,1,1,1,1,5,5,1,Male,1,0,Male,41.0,White,1,1,0,0,1,42.3235,-4.3358
R_54BIXpkF2HjlVTP,5c9527e29e4f7400011e1571,2026-03-28T19:38:06Z,2026-03-28T19:44:21Z,375.0,M_correct_strong,Male,670d816961bebcb45b53b929,1.0,1.0,88.0,83.0,-5.0,100.0,100.0,0.0,0.0,dominant_woman_wins,misleading_man_looks_better,Dominant_WomanWins,ObviousFails_ManLooksBetter,A,A,1,1.0,18.327,20.58,11.461,M,correct,strong,Success,1,1,1,1,1,5,5,1,Male,1,0,Female,52.0,White,1,0,0,1,1,57.3235,6.6642
R_7I71t1S9cYUdfDe,604fc38a4de8e6e1e0e0ea7b,2026-03-28T19:40:38Z,2026-03-28T19:47:50Z,431.0,W_correct_strong,Female,66200b032829f40f3664afdf,7.0,2.0,79.0,72.0,-7.0,90.0,85.0,-5.0,5.0,dominant_woman_wins,unknown_man_word,Dominant_WomanWins,Unknown_ManWord_ManWins,A,A,1,0.95,14.328,10.059,8.187,W,correct,strong,Success,1,1,1,1,1,5,5,1,Female,1,0,Female,36.0,Hispanic,1,1,1,1,1,47.3235,-9.3358
R_3DTnvep6ZK0Jxy5,603006ea5f6c24dfc908f835,2026-03-28T19:55:42Z,2026-03-28T20:02:29Z,407.0,M_correct_weak,Male,665e680164927b18554b66ec,51.0,5.0,12.0,21.0,9.0,20.0,80.0,60.0,60.0,identical_woman_woman,misleading_woman_looks_better,Identical_WomanWoman_Bwins,ObviousFails_WomanLooksBetter,B,B,1,0.6,42.715,14.161,9.495,M,correct,weak,Success,1,1,1,1,1,5,5,1,Female,0,0,Female,48.0,White,0,1,0,1,0,-22.6765,2.6642
R_7wBK65nooBL00l3,65271ecf205901c8adac8581,2026-03-28T19:59:05Z,2026-03-28T20:06:24Z,438.0,W_correct_weak,Female,59d7c0f750f88f000161eb21,53.0,19.0,15.0,23.0,8.0,20.0,20.0,0.0,0.0,identical_woman_woman,misleading_man_looks_better,Identical_WomanWoman_Bwins,ObviousFails_ManLooksBetter,B,B,1,0.6,39.38,18.678,17.443,W,correct,weak,Success,1,1,1,1,1,5,5,1,Female,1,0,Non-binary,57.0,White,1,0,1,1,0,-22.6765,11.6642
R_6usuA7xeKcvidF8,67a98bde69857fed20901227,2026-03-28T20:06:55Z,2026-03-28T20:13:06Z,370.0,W_incorrect_strong,Female,66d9d8108156d32cbe34ee6f,8.0,10.0,77.0,69.0,-8.0,41.0,42.0,1.0,1.0,misleading_woman_looks_better,man_vs_man,ObviousFails_WomanLooksBetter,ManVsMan_Awins,B,A,0,0.3,15.009,8.21,4.212,W,incorrect,strong,Failure,1,1,1,1,1,5,5,1,,0,1,Female,50.0,White,0,1,1,0,1,-1.6765,4.6642
R_5n3pkCR25sbvIIS,5e169be613ec50c5903e0978,2026-03-28T20:07:01Z,2026-03-28T20:14:23Z,441.0,M_incorrect_strong,Male,5ee00b8630f30b34f2a5dc1c,6.0,4.0,80.0,72.0,-8.0,25.0,3.0,-22.0,22.0,misleading_man_looks_better,dominant_man_wins,ObviousFails_ManLooksBetter,Dominant_ManWins,B,A,0,0.38,34.002,24.835,13.798,M,incorrect,strong,Failure,1,1,1,1,1,5,5,1,Male,1,0,Male,62.0,American Indian,1,1,0,0,1,-17.6765,16.6642
R_6NbpPHe87uKbhdA,662c0114735b9f2e17f0a8be,2026-03-28T20:13:33Z,2026-03-28T20:18:14Z,280.0,M_incorrect_weak,Male,67aa52dcb66d138fca70a211,49.0,5.0,12.0,10.0,-2.0,100.0,0.0,-100.0,100.0,identical_woman_woman,misleading_man_looks_better,Identical_WomanWoman_Bwins,ObviousFails_ManLooksBetter,B,A,0,0.0,16.792,7.154,14.211,M,incorrect,weak,Failure,1,1,1,1,1,5,5,1,Male,1,0,Non-binary,37.0,White,1,1,0,0,0,57.3235,-8.3358
R_7wiXaKgBrV4eTVh,668f18516826b7151ab685b3,2026-03-28T20:22:05Z,2026-03-28T20:34:37Z,752.0,W_correct_weak,Female,652ecb92078fe073ab29b920,54.0,1.0,16.0,10.0,-6.0,11.0,9.0,-2.0,2.0,identical_woman_woman,dominant_man_wins,Identical_WomanWoman_Bwins,Dominant_ManWins,B,B,1,0.56,48.446,9.967,11.228,W,correct,weak,Success,1,1,1,1,1,5,5,1,Male,0,0,Male,54.0,White,0,1,1,1,0,-31.6765,8.6642
R_7eUyyhmiLajH9Yi,65e14ceb873675f5079a6874,2026-03-28T20:27:34Z,2026-03-28T20:35:57Z,503.0,W_incorrect_weak,Female,5e9f3f09ccc75a0c345e4845,49.0,5.0,12.0,17.0,5.0,0.0,50.0,50.0,50.0,split_unknowns,misleading_woman_looks_better,SplitUnknowns_ManWins,ObviousFails_WomanLooksBetter,B,A,0,0.5,24.674,15.089,6.439,W,incorrect,weak,Failure,1,1,1,1,1,5,5,1,Female,1,0,Male,36.0,White,1,1,1,0,0,-42.6765,-9.3358
R_5Eimww5mdeNh41X,663fc86d16f7bacf9bb69a20,2026-03-28T20:24:28Z,2026-03-28T20:37:21Z,773.0,M_correct_weak,Male,6750f7eb7c60e2b2c22aeaea,57.0,5.0,21.0,15.0,-6.0,40.0,25.0,-15.0,15.0,split_unknowns,misleading_woman_looks_better,SplitUnknowns_ManWins,ObviousFails_WomanLooksBetter,B,B,1,0.7,30.913,26.441,8.438,M,correct,weak,Success,1,1,1,1,1,5,5,1,Male,1,0,Female,33.0,White,1,1,0,1,0,-2.6765,-12.3358
R_1kH6Ju8DHBCtdfV,671f48ecd819545f1b044941,2026-03-28T20:50:09Z,2026-03-28T20:55:13Z,304.0,M_correct_strong,Male,6596d692ac956830b68776e0,8.0,6.0,77.0,82.0,5.0,30.0,35.0,5.0,5.0,dominant_man_wins,misleading_woman_looks_better,Dominant_ManWins,ObviousFails_WomanLooksBetter,A,A,1,0.65,32.491,20.46,5.863,M,correct,strong,Success,1,1,1,1,1,5,5,1,Male,1,0,Male,37.0,Black,1,1,0,1,1,-12.6765,-8.3358
R_3goUxPvNXJGUwYY,5c919a87707ed900018591e3,2026-03-28T20:51:46Z,2026-03-28T20:56:44Z,297.0,W_correct_strong,Female,6632944bbc110f7862810d5a,2.0,4.0,87.0,77.0,-10.0,21.0,10.0,-11.0,11.0,man_vs_man,dominant_woman_wins,ManVsMan_Awins,Dominant_WomanWins,A,A,1,0.6,30.503,14.629,9.324,W,correct,strong,Success,1,1,1,1,1,5,5,1,,0,1,Female,43.0,White,0,1,1,1,1,-21.6765,-2.3358
R_3QDwep28kkQYs2O,646674fd07dbd1dc3889d32e,2026-03-28T20:51:43Z,2026-03-28T20:57:26Z,342.0,M_correct_strong,Male,59e7477e3e4b5a00016aa4d2,4.0,1.0,84.0,90.0,6.0,50.0,60.0,10.0,10.0,man_vs_man,split_unknowns,ManVsMan_Awins,SplitUnknowns_ManWins,A,A,1,0.75,27.204,24.836,17.816,M,correct,strong,Success,1,1,1,1,1,5,5,1,Female,0,0,Female,61.0,White,0,1,0,1,1,7.3235,15.6642
R_1htg1R3HUG3GUCZ,6516d778be0576dd1e3ea11a,2026-03-28T20:50:22Z,2026-03-28T20:59:48Z,565.0,M_correct_weak,Male,66bffd8c97a80ac91e1087e0,55.0,1.0,18.0,11.0,-7.0,0.0,50.0,50.0,50.0,unknown_man_word,dominant_woman_wins,Unknown_ManWord_ManWins,Dominant_WomanWins,B,B,1,0.5,17.681,10.599,7.005,M,correct,weak,Success,1,1,1,1,1,5,5,1,Male,1,0,Male,53.0,White,1,1,0,1,0,-42.6765,7.6642
R_7gUEF0ILzWX7akp,60da4f9aa1ced7efeecca18a,2026-03-28T20:56:28Z,2026-03-28T21:00:19Z,231.0,W_incorrect_strong,Female,65cce024500351e8c8f7ff26,2.0,6.0,87.0,90.0,3.0,70.0,60.0,-10.0,10.0,misleading_woman_looks_better,dominant_woman_wins,ObviousFails_WomanLooksBetter,Dominant_WomanWins,B,A,0,0.15,19.1,10.543,5.33,W,incorrect,strong,Failure,1,1,1,1,1,5,5,1,Female,1,0,Female,26.0,Asian,1,1,1,0,1,27.3235,-19.3358
R_7LjmPl0PsqTNpkJ,6295b064f01df59a15157dfc,2026-03-28T21:03:45Z,2026-03-28T21:08:33Z,288.0,M_incorrect_strong,Male,5ee00b8630f30b34f2a5dc1c,6.0,4.0,80.0,74.0,-6.0,50.0,25.0,-25.0,25.0,misleading_man_looks_better,dominant_man_wins,ObviousFails_ManLooksBetter,Dominant_ManWins,B,A,0,0.25,19.336,30.649,9.042,M,incorrect,strong,Failure,1,1,1,1,1,5,5,1,,0,1,Female,53.0,White,0,1,0,0,1,7.3235,7.6642
R_7mjc7IoYfNtkZjP,5dd1013c92b0d219edafe572,2026-03-28T21:06:56Z,2026-03-28T21:23:12Z,975.0,W_incorrect_weak,Female,671165ce01cd9c2699b90dc1,47.0,6.0,15.0,10.0,-5.0,0.0,0.0,0.0,0.0,identical_woman_woman,misleading_man_looks_better,Identical_WomanWoman_Bwins,ObviousFails_ManLooksBetter,B,A,0,0.5,379.004,79.869,26.3,W,incorrect,weak,Failure,1,1,1,1,1,5,5,1,Female,1,0,Male,45.0,Hispanic,1,0,1,0,0,-42.6765,-0.3358
R_3inAwnzSSFSdgXb,65f8f7603eed885831f2a14f,2026-03-28T21:20:12Z,2026-03-28T21:24:56Z,283.0,W_correct_strong,Female,660de2426df2c14f27678f6b,6.0,1.0,80.0,75.0,-5.0,39.0,39.0,0.0,0.0,dominant_woman_wins,misleading_man_looks_better,Dominant_WomanWins,ObviousFails_ManLooksBetter,A,A,1,0.7,13.611,7.85,4.927,W,correct,strong,Success,1,1,1,1,1,5,5,1,Male,0,0,Male,39.0,White,0,0,1,1,1,-3.6765,-6.3358
R_1lSjlUbWFrIHfRT,6154973c69da7c97996a19f6,2026-03-28T21:39:15Z,2026-03-28T21:43:06Z,230.0,M_incorrect_weak,Male,629186f7e2f20297ead170be,56.0,1.0,20.0,13.0,-7.0,10.0,0.0,-10.0,10.0,close_woman_wins,dominant_man_wins,Close_WomanWins,Dominant_ManWins,A,B,0,0.45,22.201,7.935,4.447,M,incorrect,weak,Failure,1,1,1,1,1,5,5,1,Male,1,0,Non-binary,27.0,White,1,1,0,0,0,-32.6765,-18.3358
R_1MzIqUnjUPkTm7i,63e548215b42b3f3aa069dc2,2026-03-28T21:38:54Z,2026-03-28T21:52:48Z,834.0,W_correct_weak,Female,66ccca31c45aad520357f3fb,52.0,1.0,13.0,10.0,-3.0,0.0,0.0,0.0,0.0,identical_woman_woman,misleading_woman_looks_better,Identical_WomanWoman_Bwins,ObviousFails_WomanLooksBetter,B,B,1,0.5,106.574,23.774,14.581,W,correct,weak,Success,1,1,1,1,1,5,5,1,,0,1,Male,39.0,Black,0,0,1,1,0,-42.6765,-6.3358
R_1Pju1GkhAJmzVcX,639fdcf5efa9e98ed809d0df,2026-03-28T21:52:32Z,2026-03-28T22:04:26Z,714.0,M_correct_weak,Male,6750f7eb7c60e2b2c22aeaea,57.0,5.0,21.0,29.0,8.0,25.0,40.0,15.0,15.0,split_unknowns,misleading_woman_looks_better,SplitUnknowns_ManWins,ObviousFails_WomanLooksBetter,B,B,1,0.63,54.547,31.949,12.389,M,correct,weak,Success,1,1,1,1,1,5,5,1,,0,1,Female,73.0,White,0,1,0,1,0,-17.6765,27.6642
R_6MsxJu7167qKYDy,674f320a16eba7f4a31ed965,2026-03-28T22:10:15Z,2026-03-28T22:15:55Z,340.0,W_incorrect_weak,Female,558b20eefdf99b7dfdbac3c9,43.0,76.0,21.0,32.0,11.0,10.0,0.0,-10.0,10.0,misleading_woman_looks_better,unknown_woman_gk,ObviousFails_WomanLooksBetter,Unknown_WomanGK_ManWins,B,A,0,0.45,31.155,22.074,17.832,W,incorrect,weak,Failure,1,1,1,1,1,5,5,1,Female,1,0,Male,48.0,White,1,1,1,0,0,-32.6765,2.6642
R_5COJ9FVeJy25r0d,5d924b1fc48e5f0017ad2579,2026-03-28T22:39:33Z,2026-03-28T22:44:30Z,297.0,M_incorrect_weak,Male,612962f44f151ddfd0298c52,42.0,12.0,23.0,34.0,11.0,0.0,0.0,0.0,0.0,unknown_man_word,dominant_woman_wins,Unknown_ManWord_ManWins,Dominant_WomanWins,B,A,0,0.5,37.021,12.473,9.039,M,incorrect,weak,Failure,1,1,1,1,1,5,5,1,Male,1,0,Male,41.0,White,1,0,0,0,0,-42.6765,-4.3358
R_7tGvokD8VHTPT4n,66820119108801ca52c437e0,2026-03-28T22:59:10Z,2026-03-28T23:04:43Z,333.0,W_correct_strong,Female,611341c34be95409850e4341,5.0,5.0,82.0,75.0,-7.0,60.0,44.0,-16.0,16.0,dominant_woman_wins,misleading_woman_looks_better,Dominant_WomanWins,ObviousFails_WomanLooksBetter,A,A,1,0.8,21.089,13.664,5.287,W,correct,strong,Success,1,1,1,1,1,5,5,1,Female,1,0,Female,24.0,White,1,1,1,1,1,17.3235,-21.3358
R_6NnsLDb5cs1x0T7,64f386a35e66f7ad22b38ccf,2026-03-28T22:54:01Z,2026-03-28T23:11:08Z,1027.0,W_correct_weak,Female,66db9db4324609f1a7231f49,57.0,1.0,21.0,16.0,-5.0,50.0,60.0,10.0,10.0,identical_woman_woman,dominant_man_wins,Identical_WomanWoman_Bwins,Dominant_ManWins,B,B,1,0.75,221.838,18.587,18.769,W,correct,weak,Success,1,1,1,1,1,5,5,1,,0,1,Female,51.0,Black,0,1,1,1,0,7.3235,5.6642
R_5qPf96SZvI4CPba,5a8b1ee2000dab00018cc7cd,2026-03-28T23:20:08Z,2026-03-28T23:26:35Z,387.0,M_incorrect_strong,Male,62877d5f6a054e53313ac916,97.0,99.0,85.0,90.0,5.0,50.0,100.0,50.0,50.0,man_vs_man,split_unknowns,ManVsMan_Awins,SplitUnknowns_ManWins,A,B,0,0.25,16.481,18.582,22.163,M,incorrect,strong,Failure,1,1,1,1,1,5,5,1,Female,0,0,Female,37.0,White,0,1,0,0,1,7.3235,-8.3358
R_300okUOVu3Q5nAh,5831f08ebfb3b400015a6ad4,2026-03-28T23:22:17Z,2026-03-28T23:31:57Z,579.0,W_incorrect_strong,Female,5e05ab290db892fcd8036b1a,5.0,65.0,82.0,90.0,8.0,100.0,100.0,0.0,0.0,misleading_man_looks_better,unknown_woman_gk,ObviousFails_ManLooksBetter,Unknown_WomanGK_ManWins,B,A,0,0.0,35.902,7.943,8.29,W,incorrect,strong,Failure,1,1,1,1,1,5,5,1,Male,0,0,Male,59.0,White,0,0,1,0,1,57.3235,13.6642
R_3JCTaNQLenN1SU1,55d7e6f669dbc30012b6826e,2026-03-28T23:29:57Z,2026-03-28T23:38:10Z,493.0,W_correct_strong,Female,6679dc943f855ba978447c25,8.0,89.0,77.0,65.0,-12.0,56.0,38.0,-18.0,18.0,dominant_man_wins,close_woman_wins,Dominant_ManWins,Close_WomanWins,A,A,1,0.78,58.601,35.439,18.469,W,correct,strong,Success,1,1,1,1,1,5,5,1,Female,1,0,Female,69.0,White,1,1,1,1,1,13.3235,23.6642
R_7fpXr8ZfdSs0rne,60fcebba7345a976efc9c080,2026-03-28T23:14:57Z,2026-03-28T23:38:37Z,1420.0,M_correct_strong,Male,561bbdf9811d22000df3138a,6.0,13.0,80.0,72.0,-8.0,70.0,60.0,-10.0,10.0,dominant_man_wins,dominant_woman_wins,Dominant_ManWins,Dominant_WomanWins,A,A,1,0.85,346.162,8.568,8.098,M,correct,strong,Success,1,1,1,1,1,5,5,1,Female,0,0,Female,37.0,White,0,1,0,1,1,27.3235,-8.3358
R_1KNmTUclynp3fWu,67e70a61f963fecfc78db7ab,2026-03-28T23:27:24Z,2026-03-28T23:40:00Z,756.0,M_incorrect_strong,Male,631c8e97db06f601f81bd82f,8.0,2.0,77.0,89.0,12.0,100.0,100.0,0.0,0.0,misleading_man_looks_better,dominant_man_wins,ObviousFails_ManLooksBetter,Dominant_ManWins,B,A,0,0.0,51.823,8.15,24.655,M,incorrect,strong,Failure,1,1,1,1,1,5,5,1,Male,1,0,Male,55.0,Asian,1,0,0,0,1,57.3235,9.6642
R_7nTOBC4wGGnCekY,5a21f078a7788f000144aa76,2026-03-28T23:54:21Z,2026-03-29T00:00:01Z,339.0,M_incorrect_weak,Male,5f2f03deec679e2cf4a992e6,46.0,6.0,16.0,26.0,10.0,25.0,0.0,-25.0,25.0,identical_woman_woman,dominant_man_wins,Identical_WomanWoman_Bwins,Dominant_ManWins,B,A,0,0.38,19.881,4.64,5.638,M,incorrect,weak,Failure,1,1,1,1,1,5,5,1,Female,0,0,Female,53.0,Hispanic,0,1,0,0,0,-17.6765,7.6642
R_5WZvwaC8Vums8yR,6173c0bb92e149b4127563fe,2026-03-28T23:54:12Z,2026-03-29T00:04:48Z,635.0,W_correct_weak,Female,59d7c0f750f88f000161eb21,53.0,19.0,15.0,10.0,-5.0,1.0,75.0,74.0,74.0,identical_woman_woman,misleading_man_looks_better,Identical_WomanWoman_Bwins,ObviousFails_ManLooksBetter,B,B,1,0.51,19.428,18.122,19.46,W,correct,weak,Success,1,1,1,1,1,5,5,1,Female,1,0,Female,48.0,White,1,1,1,1,0,-41.6765,2.6642
R_1oinkm71jxwfAKR,65d863e56337aa59292ccd66,2026-03-29T00:19:30Z,2026-03-29T00:26:44Z,433.0,W_incorrect_weak,Female,671165ce01cd9c2699b90dc1,47.0,6.0,15.0,21.0,6.0,25.0,10.0,-15.0,15.0,identical_woman_woman,misleading_man_looks_better,Identical_WomanWoman_Bwins,ObviousFails_ManLooksBetter,B,A,0,0.38,18.461,12.47,10.259,W,incorrect,weak,Failure,1,1,1,1,1,5,5,1,Female,1,0,Female,34.0,Black,1,1,1,0,0,-17.6765,-11.3358
R_3IThLsacVkf7weR,5ee14ed849cc8215cfd8b285,2026-03-29T00:22:04Z,2026-03-29T00:27:52Z,348.0,M_correct_strong,Male,561bbdf9811d22000df3138a,6.0,13.0,80.0,71.0,-9.0,15.0,40.0,25.0,25.0,dominant_man_wins,dominant_woman_wins,Dominant_ManWins,Dominant_WomanWins,A,A,1,0.57,16.216,8.451,6.113,M,correct,strong,Success,1,1,1,1,1,5,5,1,Male,1,0,Other,33.0,White,1,1,0,1,1,-27.6765,-12.3358
R_3fIZFvm5waic4gL,60fcd9699c3def3068403b90,2026-03-29T00:37:51Z,2026-03-29T00:46:48Z,537.0,M_correct_weak,Male,67dec78617088acfae7e4475,46.0,44.0,16.0,26.0,10.0,0.0,0.0,0.0,0.0,unknown_woman_gk,misleading_woman_looks_better,Unknown_WomanGK_ManWins,ObviousFails_WomanLooksBetter,A,A,1,0.5,32.195,9.234,10.439,M,correct,weak,Success,1,1,1,1,1,5,5,1,Male,1,0,Male,38.0,White,1,0,0,1,0,-42.6765,-7.3358
R_6gykhFq1vNLKjM5,66356ffe9661f0497f3860c8,2026-03-29T01:20:21Z,2026-03-29T01:27:09Z,408.0,W_incorrect_strong,Female,65dca046786b41c22b4de4e6,1.0,4.0,88.0,76.0,-12.0,100.0,100.0,0.0,0.0,misleading_woman_looks_better,unknown_man_word,ObviousFails_WomanLooksBetter,Unknown_ManWord_ManWins,B,A,0,0.0,27.221,6.365,14.111,W,incorrect,strong,Failure,1,1,1,1,1,5,5,1,Male,0,0,Male,62.0,White,0,0,1,0,1,57.3235,16.6642
R_7EKngFhBLbhjaaP,6314bc49055e150c92f4736e,2026-03-29T01:28:25Z,2026-03-29T01:33:17Z,291.0,M_correct_strong,Male,6596d692ac956830b68776e0,8.0,6.0,77.0,84.0,7.0,100.0,100.0,0.0,0.0,dominant_man_wins,misleading_woman_looks_better,Dominant_ManWins,ObviousFails_WomanLooksBetter,A,A,1,1.0,30.455,4.313,15.786,M,correct,strong,Success,1,1,1,1,1,5,5,1,,0,1,Male,37.0,Asian,0,0,0,1,1,57.3235,-8.3358
R_3V2UfRdEicOKaUF,58f18575d9fd500001b0d8a9,2026-03-29T01:45:57Z,2026-03-29T01:50:16Z,258.0,M_correct_weak,Male,566a3e0e7da0350012b3ec49,58.0,1.0,23.0,17.0,-6.0,0.0,5.0,5.0,5.0,unknown_man_word,dominant_woman_wins,Unknown_ManWord_ManWins,Dominant_WomanWins,B,B,1,0.5,27.841,22.268,4.944,M,correct,weak,Success,1,1,1,1,1,5,5,1,,0,1,Female,36.0,White,0,1,0,1,0,-42.6765,-9.3358
R_1K1GRW2Fp8fMOiZ,6290cebe9b9de092a6b266e2,2026-03-29T01:56:25Z,2026-03-29T02:03:40Z,434.0,W_correct_weak,Female,652ecb92078fe073ab29b920,54.0,1.0,16.0,26.0,10.0,0.0,0.0,0.0,0.0,identical_woman_woman,dominant_man_wins,Identical_WomanWoman_Bwins,Dominant_ManWins,B,B,1,0.5,52.764,28.492,15.527,W,correct,weak,Success,1,1,1,1,1,5,5,1,Female,1,0,Female,55.0,White,1,0,1,1,0,-42.6765,9.6642
R_6BlCXhlhe2PGm4L,6660f30d9cab7604513cf59b,2026-03-29T01:48:35Z,2026-03-29T02:07:20Z,1124.0,W_incorrect_weak,Female,63d5b810f3dbbd11e7e65870,48.0,98.0,13.0,10.0,-3.0,50.0,80.0,30.0,30.0,misleading_woman_looks_better,close_woman_wins,ObviousFails_WomanLooksBetter,Close_WomanWins,B,A,0,0.25,88.842,37.995,17.289,W,incorrect,weak,Failure,1,1,1,1,1,5,5,1,Female,1,0,Female,55.0,White,1,1,1,0,0,7.3235,9.6642
R_3ocDyZ0yYpSMJgl,6612fd1462232a5cbec549e3,2026-03-29T02:30:47Z,2026-03-29T02:41:31Z,644.0,W_correct_strong,Female,6754246c81ce61cb6ffe887f,4.0,2.0,84.0,90.0,6.0,10.0,50.0,40.0,40.0,dominant_woman_wins,misleading_man_looks_better,Dominant_WomanWins,ObviousFails_ManLooksBetter,A,A,1,0.55,59.168,13.338,15.916,W,correct,strong,Success,1,1,1,1,1,5,5,1,Female,1,0,Female,54.0,White,1,1,1,1,1,-32.6765,8.6642
R_55vmN0B5xfr3Nua,66bce38cdb7f3309e448dc8d,2026-03-29T02:41:10Z,2026-03-29T02:47:35Z,384.0,M_incorrect_strong,Male,62877d5f6a054e53313ac916,97.0,99.0,85.0,90.0,5.0,25.0,74.0,49.0,49.0,man_vs_man,split_unknowns,ManVsMan_Awins,SplitUnknowns_ManWins,A,B,0,0.38,28.735,18.181,6.15,M,incorrect,strong,Failure,1,1,1,1,1,5,5,1,Male,1,0,Female,40.0,White,1,1,0,0,1,-17.6765,-5.3358
R_6FqTkNElytXJG9J,5e77dd22a02ca535d408b61f,2026-03-29T02:47:15Z,2026-03-29T02:50:48Z,213.0,M_incorrect_weak,Male,673b834c1ca9feb154a86523,47.0,89.0,15.0,10.0,-5.0,0.0,0.0,0.0,0.0,split_unknowns,dominant_woman_wins,SplitUnknowns_ManWins,Dominant_WomanWins,B,A,0,0.5,16.721,7.117,6.75,M,incorrect,weak,Failure,1,1,1,1,1,5,5,1,Male,1,0,Male,33.0,White,1,0,0,0,0,-42.6765,-12.3358
R_1qHizu2eDdZkMXT,66312419d5e27d48fbc0a866,2026-03-29T02:46:11Z,2026-03-29T02:51:18Z,307.0,W_incorrect_strong,Female,5fab34d5e971f1617667232e,94.0,1.0,80.0,87.0,7.0,90.0,80.0,-10.0,10.0,unknown_woman_gk,dominant_woman_wins,Unknown_WomanGK_ManWins,Dominant_WomanWins,A,B,0,0.05,21.081,9.532,10.262,W,incorrect,strong,Failure,1,1,1,1,1,5,5,1,Female,1,0,Male,31.0,Asian,1,1,1,0,1,47.3235,-14.3358
R_5gC1pqoQzK3MA7R,608349d97d46ab71fc6c7111,2026-03-29T02:49:01Z,2026-03-29T02:54:56Z,354.0,W_correct_strong,Female,611341c34be95409850e4341,5.0,5.0,82.0,76.0,-6.0,25.0,15.0,-10.0,10.0,dominant_woman_wins,misleading_woman_looks_better,Dominant_WomanWins,ObviousFails_WomanLooksBetter,A,A,1,0.63,16.256,8.776,5.827,W,correct,strong,Success,1,1,1,1,1,5,5,1,Female,1,0,Female,42.0,Asian,1,1,1,1,1,-17.6765,-3.3358
R_5CeoC39cuaVjiNA,6598ad7d742e25b376094227,2026-03-29T02:51:16Z,2026-03-29T03:03:24Z,728.0,W_incorrect_strong,Female,65dca046786b41c22b4de4e6,1.0,4.0,88.0,90.0,2.0,0.0,0.0,0.0,0.0,misleading_woman_looks_better,unknown_man_word,ObviousFails_WomanLooksBetter,Unknown_ManWord_ManWins,B,A,0,0.5,38.897,23.435,27.2,W,incorrect,strong,Failure,1,1,1,1,1,5,5,1,Female,1,0,Male,66.0,Hispanic,1,0,1,0,1,-42.6765,20.6642
R_31adHZGebuuBghy,5d615f7632cfbd001b1b6dcb,2026-03-29T03:39:01Z,2026-03-29T03:44:00Z,299.0,M_incorrect_strong,Male,5ee00b8630f30b34f2a5dc1c,6.0,4.0,80.0,70.0,-10.0,100.0,100.0,0.0,0.0,misleading_man_looks_better,dominant_man_wins,ObviousFails_ManLooksBetter,Dominant_ManWins,B,A,0,0.0,18.77,4.952,14.645,M,incorrect,strong,Failure,1,1,1,1,1,5,5,1,Male,1,0,Male,76.0,White,1,0,0,0,1,57.3235,30.6642
R_5xjSTXaQa9YUsfv,66884bc1ae6c72e0b8d9e4e9,2026-03-29T04:11:09Z,2026-03-29T04:19:59Z,530.0,W_incorrect_weak,Female,5e9f3f09ccc75a0c345e4845,49.0,5.0,12.0,10.0,-2.0,12.0,10.0,-2.0,2.0,split_unknowns,misleading_woman_looks_better,SplitUnknowns_ManWins,ObviousFails_WomanLooksBetter,B,A,0,0.44,53.812,37.01,44.105,W,incorrect,weak,Failure,1,1,1,1,1,5,5,1,Female,1,0,Male,48.0,White,1,1,1,0,0,-30.6765,2.6642
R_1jjGtSD2NIV0muq,601d4c8586c49d04ad8f6df0,2026-03-29T04:17:38Z,2026-03-29T04:24:29Z,410.0,M_incorrect_weak,Male,629186f7e2f20297ead170be,56.0,1.0,20.0,12.0,-8.0,5.0,3.0,-2.0,2.0,close_woman_wins,dominant_man_wins,Close_WomanWins,Dominant_ManWins,A,B,0,0.47,18.26,10.621,6.424,M,incorrect,weak,Failure,1,1,1,1,1,5,5,1,Male,1,0,Female,28.0,White,1,1,0,0,0,-37.6765,-17.3358
R_6kp0kNphBGrzKH6,622e97262adc38e0cb0d670a,2026-03-29T04:20:06Z,2026-03-29T04:32:15Z,728.0,M_correct_weak,Male,60ec54c58f88686dadb1a0c9,53.0,6.0,15.0,10.0,-5.0,50.0,25.0,-25.0,25.0,split_unknowns,dominant_man_wins,SplitUnknowns_ManWins,Dominant_ManWins,B,B,1,0.75,31.009,23.468,13.741,M,correct,weak,Success,1,1,1,1,1,5,5,1,Male,1,0,Female,68.0,White,1,1,0,1,0,7.3235,22.6642
